,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag,lat,lon,speed
1337,-0.21473382,0.35590634,-0.13818839,2.0813932,0.28195465,-0.3876393,0.01234111,0.0,
1338,-1.0780537,-1.3875432,0.6021375,2.2392936,0.24197093,-0.4502899,0.01234111,0.0,
1339,-1.0780537,-1.3875432,0.6021375,2.4366696,0.19199422,-0.52860314,0.01234111,0.0,
1340,-1.0780537,-1.3875432,0.6021375,2.6340451,0.14201516,-0.6069163,0.01234111,0.0,
1341,-3.8568647,-2.1800203,1.9902457,2.700793,0.14037922,-0.6722786,0.01234111,0.0,
1342,-3.8568647,-2.1800203,1.9902457,2.730934,0.19380274,-0.8397074,0.01234111,0.0,
1343,-3.8568647,-2.1800203,1.9902457,2.7610753,0.24722865,-1.0071361,0.01234111,0.0,
1344,-3.795199,-2.259268,2.4529467,2.7806668,0.28195465,-1.1159744,0.01234111,0.0,
1345,-3.7027009,-2.3781397,3.146998,2.7806668,0.28195465,-1.1159744,0.01234111,0.0,
1346,-3.7027009,-2.3781397,3.146998,2.7806668,0.28195465,-1.1159744,0.01234111,0.0,
1347,-3.7027009,-2.3781397,3.146998,2.7806668,0.28195465,-1.1159744,0.01234111,0.0,
1348,-3.2402074,1.7873181,0.8334879,2.8815236,0.26407745,-1.0599476,0.01234111,0.0,
1349,-3.2402074,1.7873181,0.8334879,3.2177126,0.2044884,-0.87319607,0.01234111,0.0,
1350,-3.2402074,1.7873181,0.8334879,3.553902,0.14489934,-0.68644464,0.01234111,0.0,
